IdOrden;IdDetalleOrden;IdInsumo;cInsCod;IdMarca;DescripcionOC;DescripcionOCLarga;Cantidad;PrecioUnitario;EstadoDetalle;IdProveedor;IdFormaPago;IdContrato;NumOrdenRef;NumOrden;nFacID;Fecha;Atencion;Motivo;Nota;Facturacion;estadoOrden;Moneda;desProveedor;desPago;desContrato;desInsumo;desMarcaInsumo;NumCotizacion;FecCotizacion;OCEstado;desRUC;nOcoDIGV;nOcoDMonto;nTC;cResponsable;Via;cTabProcedencia;cAgencia;nOrdAprobado
86;4717;1189;3931824CP                                         ;0;;;1;1.69;VERDADERO;1;20;23;;HCE-09-0517;440;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304525, 304637,304722.;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ANILLO DE JEBE                                                                                      ; ;0;39961;1;20302241598              ;0.3211;2.0111;0;;;0;0;0
86;4718;1187;3412320CP                                         ;0;;;2;1.26;VERDADERO;1;20;23;;HCE-09-0517;440;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304525, 304637,304722.;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ABRAZADERA                                                                                          ; ;0;39961;1;20302241598              ;0.4788;2.9988;0;;;0;0;0
86;4719;1188;3286499CP                                         ;0;;;1;21.01;VERDADERO;1;20;23;;HCE-09-0517;440;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304525, 304637,304722.;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;MANGUERA PLANA                                                                                      ; ;0;39961;1;20302241598              ;3.9919;25.0019;0;;;0;0;0
87;4453;14;LF9009                                            ;0;;;24;26.24;VERDADERO;7;12;23;;HCE-09-0518;0;39963;LUIS BENDEZU;ATENCION Y STOCK;POR FAVOR DE REVISAR LA CONFORMIDAD DE PRECIOS.;;2;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE ACEITE (11NA-70110)                                                                       ; ;0;39963;2;20512834656              ;119.6544;749.4144;2.97;PABLO CHACHAPOYAS PALOMINO;;0;0;0
88;4760;2191;3979349CP                                         ;0;;;1;47.26;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUETADURA                                                                                       ; ;0;39963;4;20302241598              ;8.9794;56.2394;2.97;;;1;0;0
88;4761;2192;3972223CP                                         ;0;;;1;9.11;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;HOSE MOLDED                                                                                         ; ;0;39963;4;20302241598              ;1.7309;10.8409;2.97;;;1;0;0
88;4762;2198;3354398CP                                         ;0;;;1;12.73;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;GASKET, INT MANIFOLD COVER                                                                          ; ;0;39963;4;20302241598              ;2.4187;15.1487;2.97;;;1;0;0
88;4763;2222;3354389CP                                         ;0;;;1;1.26;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;GASKET, OIL SUC CONNECTION                                                                          ; ;0;39963;4;20302241598              ;0.2394;1.4994;2.97;;;1;0;0
88;4764;1199;3924582CP                                         ;0;;;4;19.615;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ASIENTO DE VÁLVULA DE ADMISIÓN                                                                      ; ;0;39963;4;20302241598              ;14.9074;93.3674;2.97;;;1;0;0
88;4765;1291;3912900CP                                         ;0;;;1;2.14;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TAPÓN                                                                                               ; ;0;39963;4;20302241598              ;0.4066;2.5466;2.97;;;1;0;0
88;4766;2208;3802263CP                                         ;0;;;1;260.37;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;KIT ENGINE PISTON                                                                                   ; ;0;39963;4;20302241598              ;49.4703;309.8403;2.97;;;1;0;0
88;4767;2223;3800974CP                                         ;0;;;1;224.86;VERDADERO;1;20;23;;HCE-09-0519;439;39963;Sr. Jorge Flores/Manuel Chavarría;;ID 304722, 304637. Repuestos para importación de emergencia.;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;KIT, WATER PUMP                                                                                     ; ;0;39963;4;20302241598              ;42.7234;267.5834;2.97;;;1;0;0
89;4730;888;61E7-0101CP                                       ;0;;;5;69.64;VERDADERO;5;12;23;;HCE-09-0601;0;39965;Ingº David Saenz/Sandor Vargas;;Para entrega inmediata.;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA R360LC7-A                                                                                     ; ;0;39965;1;20100063761              ;66.158;414.358;2.97;;;0;0;0
90;4737;1569;64L1-01200CP                                      ;0;;;28;90;VERDADERO;5;12;23;;HCE-09-0602;0;39968;Ingº David Saenz/Sandor Vargas;;Esta orden de compra es con fines de producción para disponbilidad del producto. La mercadería ser irá retirando de acuerdo a lo requerido, mediante e-mail hasta agotar el total.;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;TOOTH ADAPTER-CENTER                                                                                ; ;0;39968;1;20100063761              ;478.8;2998.8;2.97;;;0;0;0
90;4738;1570;64L1-01210CP                                      ;0;;;4;90;VERDADERO;5;12;23;;HCE-09-0602;0;39968;Ingº David Saenz/Sandor Vargas;;Esta orden de compra es con fines de producción para disponbilidad del producto. La mercadería ser irá retirando de acuerdo a lo requerido, mediante e-mail hasta agotar el total.;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;TOOTH ADAPTER-LH                                                                                    ; ;0;39968;1;20100063761              ;68.4;428.4;2.97;;;0;0;0
90;4739;1571;64L1-01220CP                                      ;0;;;4;90;VERDADERO;5;12;23;;HCE-09-0602;0;39968;Ingº David Saenz/Sandor Vargas;;Esta orden de compra es con fines de producción para disponbilidad del producto. La mercadería ser irá retirando de acuerdo a lo requerido, mediante e-mail hasta agotar el total.;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;TOOTH ADAPTER-RH                                                                                    ; ;0;39968;1;20100063761              ;68.4;428.4;2.97;;;0;0;0
91;4742;2241;3925567                                           ;0;;;1;389.34;VERDADERO;1;20;23;ID 305393;HCE-09-0603;430;39968;Sr. Jorge Flores/Manuel Chavarría;;ID 305393;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;DAMPER                                                                                              ; ;0;39968;4;20302241598              ;73.9746;463.3146;0;;;0;0;0
91;4743;1404;3926842CP                                         ;0;;;1;74.03;VERDADERO;1;20;23;ID 305393;HCE-09-0603;430;39968;Sr. Jorge Flores/Manuel Chavarría;;ID 305393;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TUBO DE DRENAJE DEL TURBO                                                                           ; ;0;39968;4;20302241598              ;14.0657;88.0957;0;;;0;0;0
92;4744;2242;61L6-00800BGCP                                    ;0;;;36;42.5;VERDADERO;5;12;23;;HCE-09-0604;0;39968;Ingº David Saénz/Sandro Vargas;;Esta orden de compra es para producción. El producto se irá retirando de acuerdo a requerimiento hasta agotar el total.;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;POINT-TOOTH                                                                                         ; ;0;39968;1;20100063761              ;290.7;1820.7;2.97;;;0;0;0
93;4745;1335;3963808CP                                         ;0;;;1;265.87;VERDADERO;1;20;23;;LOG-00605;0;39972;"Sr. Jorge Flores
CC. Sr. Manuel Chavarria";"COMPRA; EMERGENCIA";AUTORIZACIÓN DE COMPRA: PRECIO REF: 443.11+IGV.;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;39972;1;20302241598              ;0;265.87;0;;;0;0;0
94;4746;1335;3963808CP                                         ;0;;;1;265.87;VERDADERO;1;20;23;;LOG-00605;0;39972;A.tt;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;39972;1;20302241598              ;0;265.87;0;;;0;0;0
95;4749;1335;3963808CP                                         ;0;;;1;265.87;VERDADERO;1;20;23;;HCE-09-0605;434;39972;"ATT. JORGE FLORES
CC. MANUEL CHEVARRIA";EMERGENCIA;PRECIO DE REF: 443.11+IGV. -40%DCTO.;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;39972;2;20302241598              ;50.5153;316.3853;2.97;;;0;0;0
96;4750;888;61E7-0101CP                                       ;0;;;6;63;VERDADERO;5;12;23;;HCE-09-0606;435;39973;Sr. David Saenz/Sandor Vargas;;;;2;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA R360LC7-A                                                                                     ; ;0;39973;2;20100063761              ;71.82;449.82;0;;;0;0;0
97;4751;7;FF5580                                            ;0;;;10;13.83;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ; ;0;39973;4;20512834656              ;26.277;164.577;2.97;;;0;0;0
97;4752;3;FS1022                                            ;0;;;9;20.24;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ; ;0;39973;4;20512834656              ;34.6104;216.7704;2.97;;;0;0;0
97;4753;4;FS1000                                            ;0;;;8;10.86;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SEPARADOR E COMBUSTIBLE (11NB-70010)                                                         ; ;0;39973;4;20512834656              ;16.5072;103.3872;2.97;;;0;0;0
97;4754;26;FS1280                                            ;0;;;6;6.9;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ; ;0;39973;4;20512834656              ;7.866;49.266;2.97;;;0;0;0
97;4755;13;FF5052                                            ;0;;;6;5.95;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ; FILTRO DE PETROLEO (FF42000)                                                                       ; ;0;39973;4;20512834656              ;6.783;42.483;2.97;;;0;0;0
97;4756;10;WF2073                                            ;0;;;6;13.88;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ; ;0;39973;4;20512834656              ;15.8232;99.1032;2.97;;;0;0;0
97;4757;6;FS19732                                           ;0;;;6;29.92;VERDADERO;7;12;23;;HCE-09-0607;441;39973;LUIS BENDEZU;REPOSICIÓN;PARA STOCK;;4;2;ECOREP S.A.C.                                                                                       ;LETRA ;NINGUNO                   ;FILTRO SEPARADOR DE COMBUSTIBLE 11LB-70030                                                          ; ;0;39973;4;20512834656              ;34.1088;213.6288;2.97;;;0;0;0
98;4759;2255;0102-01007HCE                                     ;0;;;1;60;VERDADERO;14;22;23;;HCE-09-0608;0;39974;SR. ISMAEL BASTIDAS;;VER MUESTRA ADJUNTA: PRODUCTO: MOBIL 15W40 3,837 HORAS CAMBIO ENTRE HORAS ES DE 29 HORAS;;1;1;INLUSA INGENIEROS S.A.C.                                                                            ;A TRATAR;NINGUNO                   ;SERVICIO DE ANALISIS DE ACEITE:                                                                     ; ;0;39974;1;20513542730              ;11.4;71.4;2.97;PABLO CHACHAPOYAS;;0;0;0
99;4771;2108;3330797CP                                         ;0;;;1;2.058;VERDADERO;1;20;23;;HCE-09-0609;438;39974;Sr. Jorge Flores/Manuel Chavarría;;ID 305610;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SELLO DE JEBE ESTRIADO (3330797)                                                                    ; ;0;39974;2;20302241598              ;0.39102;2.44902;2.97;;;0;0;0
99;4772;1598;3899283CP                                         ;0;;;1;7.02;VERDADERO;1;20;23;;HCE-09-0609;438;39974;Sr. Jorge Flores/Manuel Chavarría;;ID 305610;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ANILLO DE JEBE                                                                                      ; ;0;39974;2;20302241598              ;1.3338;8.3538;2.97;;;0;0;0
99;4773;1984;3867640CP                                         ;0;;;1;1.5;VERDADERO;1;20;23;;HCE-09-0609;438;39974;Sr. Jorge Flores/Manuel Chavarría;;ID 305610;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;JUNTA ANULAR                                                                                        ; ;0;39974;2;20302241598              ;0.285;1.785;2.97;;;0;0;0
100;4774;1273;3905449CP                                         ;0;;;1;18.05;VERDADERO;1;1;23;;HCE-09-0610;436;39975;Sr. Jorge Flores/Manuel Chavarría;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CONTADO;NINGUNO                   ;EMPAQUETADURA DE TAPA BALANCINES (3905449)                                                          ; ;0;39975;2;20302241598              ;3.4295;21.4795;2.97;;;0;0;0
101;4776;2199;3283160CP                                         ;0;;;1;383.14;VERDADERO;1;20;23;;HCE-09-0611;0;39975;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;INJECTOR DE PETRÓLEO (3283160)                                                                      ; ;0;39975;1;20302241598              ;72.7966;455.9366;2.97;;;0;0;0
101;4777;1273;3905449CP                                         ;0;;;1;18.05;VERDADERO;1;20;23;;HCE-09-0611;0;39975;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUETADURA DE TAPA BALANCINES (3905449)                                                          ; ;0;39975;1;20302241598              ;3.4295;21.4795;2.97;;;0;0;0
102;4778;2053;3939284CP                                         ;0;;;2;52.57;VERDADERO;1;20;23;;HCE-09-0612;0;39975;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;GASKET-VALVE COV(3943303)                                                                           ; ;0;39975;1;20302241598              ;19.9766;125.1166;2.97;;;0;0;0
103;4779;1695;3948072CP                                         ;0;;;1;309.83;VERDADERO;1;20;23;;HCE-09-0613;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;BOMBA DE ACEITE                                                                                     ; ;0;39976;1;20302241598              ;58.8677;368.6977;2.979;;;0;0;0
103;4780;846;3945917CP                                         ;0;;;1;199.43;VERDADERO;1;20;23;;HCE-09-0613;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;JGO DE METALES DE BANCADA STD                                                                       ; ;0;39976;1;20302241598              ;37.8917;237.3217;2.979;;;0;0;0
103;4781;853;3950661CP                                         ;0;;;6;8.24;VERDADERO;1;20;23;;HCE-09-0613;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;METALES DE BIELA STD                                                                                ; ;0;39976;1;20302241598              ;9.3936;58.8336;2.979;;;0;0;0
103;4782;2254;3966244CP                                         ;0;;;6;13.64;VERDADERO;1;20;23;;HCE-09-0613;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;METAL DE BIELA (UPPER)                                                                              ; ;0;39976;1;20302241598              ;15.5496;97.3896;2.979;;;0;0;0
104;4783;1327;4025270CP                                         ;0;;;1;19.014;VERDADERO;1;20;23;;HCE-09-0614;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;RETEN DE LEVAS                                                                                      ; ;0;39976;1;20302241598              ;3.61266;22.62666;2.98;;;0;0;0
104;4784;1951;3929011CP                                         ;0;;;1;14.21;VERDADERO;1;20;23;;HCE-09-0614;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE CUBIERTA DE ENFRIADOR(3929011)                                                           ; ;0;39976;1;20302241598              ;2.6999;16.9099;2.98;;;0;0;0
104;4785;1950;3918174CP                                         ;0;;;1;9.67;VERDADERO;1;20;23;;HCE-09-0614;0;39976;Sr. Manuel Chavarría/Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE ENFRIADOR DE ACEITE (3918174)                                                            ; ;0;39976;1;20302241598              ;1.8373;11.5073;2.98;;;0;0;0
105;4791;2267;3917729                                           ;0;;;6;5.26;VERDADERO;1;20;23;;HCE-09-0615;0;39979;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;PERNO                                                                                               ; ;0;39979;1;20302241598              ;5.9964;37.5564;2.98;;;0;0;0
105;4792;1951;3929011CP                                         ;0;;;1;14.21;VERDADERO;1;20;23;;HCE-09-0615;0;39979;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;EMPAQUE DE CUBIERTA DE ENFRIADOR(3929011)                                                           ; ;0;39979;1;20302241598              ;2.6999;16.9099;2.98;;;0;0;0
105;4793;2268;3906100CP                                         ;0;;;2;1.01;VERDADERO;1;20;23;;HCE-09-0615;0;39979;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;WASHER SPRING                                                                                       ; ;0;39979;1;20302241598              ;0.3838;2.4038;2.98;;;0;0;0
105;4794;2269;3907206CP                                         ;0;;;2;1.26;VERDADERO;1;20;23;;HCE-09-0615;0;39979;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ARANDELA PLANA                                                                                      ; ;0;39979;1;20302241598              ;0.4788;2.9988;2.98;;;0;0;0
105;4795;2270;3901764CP                                         ;0;;;2;0.61;VERDADERO;1;20;23;;HCE-09-0615;0;39979;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;ANILLO DE RETENCIÓN                                                                                 ; ;0;39979;1;20302241598              ;0.2318;1.4518;2.98;;;0;0;0
106;4797;1311;0102-07010HCE                                     ;0;;;1;289.92;VERDADERO;26;19;23;;HCE-09-0616;0;39980;;;Segú proforma 039691;;1;2;LA CASA DEL TURBO S.R.L.                                                                            ;FACTURA 30 DIAS;NINGUNO                   ;REPARACION Y/O MANTENIMIENTO : TURBO COMPRESOR                                                      ; ;0;39980;1;20101764924              ;55.0848;345.0048;2.98;;;0;0;0
107;4798;889;61N8-31310CP                                      ;0;;;3;42;VERDADERO;5;12;23;;HCE-09-0617;444;39980;;;;;2;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA (R250LC-7 R305LC-7)                                                                           ; ;0;39980;2;20100063761              ;23.94;149.94;2.98;;;0;0;0
108;4799;686;3289648CP                                         ;0;;;1;43.752;VERDADERO;1;20;23;;HCE-09-0618;442;39980;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;FAJA                                                                                                ; ;0;39980;4;20302241598              ;8.31288;52.06488;2.98;;;0;0;0
109;4800;2285;3959798CP                                         ;0;;;1;9.67;VERDADERO;1;1;23;;HCE-09-0619;443;39982;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CONTADO;NINGUNO                   ;EMPAQUETADURA DE TAPA  BALANCINES                                                                   ; ;0;39982;4;20302241598              ;1.8373;11.5073;2.996;;;0;0;0
110;4807;2255;0102-01007HCE                                     ;0;;;1;60;VERDADERO;42;22;23;;HCE-09-0620;0;39986;ISMAEL BASTIDAS RIVEROS;;MUESTRARIO DE ACEITE PRODUCTO 15W-40 CON 1400HRS.;;1;1;MEGA CAUCHO & REPRESENTACIONES S.A.C.                                                               ;A TRATAR;NINGUNO                   ;SERVICIO DE ANALISIS DE ACEITE:                                                                     ; ;0;39986;1;20511914125              ;11.4;71.4;2.98;;;0;0;0
111;4804;1335;3963808CP                                         ;0;;;1;265.87;VERDADERO;1;20;23;;HCE-09-0621;446;39987;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;39987;4;20302241598              ;50.5153;316.3853;2.98;;;0;0;0
111;4805;2290;4928593                                           ;0;;;1;101.09;VERDADERO;1;20;23;;HCE-09-0621;446;39987;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;SENSOR, PRESSURE (INTAKE)                                                                           ; ;0;39987;4;20302241598              ;19.2071;120.2971;2.98;;;0;0;0
111;4806;1968;3824591CP                                         ;0;;;1;46.18;VERDADERO;1;20;23;;HCE-09-0621;446;39987;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;HERRAMIENTA PARA GIRO                                                                               ; ;0;39987;4;20302241598              ;8.7742;54.9542;2.98;;;0;0;0
112;4808;889;61N8-31310CP                                      ;0;;;6;42;VERDADERO;5;12;23;;HCE-09-0622;445;39987;Ingº David Dextre/Sandor Vargas;;;;2;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA (R250LC-7 R305LC-7)                                                                           ; ;0;39987;2;20100063761              ;47.88;299.88;2.98;;;0;0;0
113;4809;2293;0102-04010HCE                                     ;0;;;1;32.4;VERDADERO;35;1;23;;HCE-09-0623;0;39988;SUSAN JIMENEZ, SJIMENEZ@DIMAHISAC.COM;;FABRICACIÓN DE MANGUERA;;1;2;DISTRIBUIDORA DE MANGUERAS HIDRAULICAS S.A.C                                                        ;CONTADO;NINGUNO                   ;FABRICACIÓN DE MANGUERA HIDRAULICA                                                                  ; ;0;39988;1;20505075723              ;6.156;38.556;2.98;;;0;0;0
114;4819;2294;0102-06001HCE                                     ;0;;;3;30.48;VERDADERO;43;19;23;;HCE-09-0624;0;39988;DANIEL ALDANA 211;;PARA USO EXCLUSIVO DE TALLER                   CLIENTE : 104506 HCE PERU SAC;;1;1;WÜRTH PERÚ S.A.C.                                                                                   ;FACTURA 30 DIAS;NINGUNO                   ;MARCADOR DE METAL INDUSTRIAL AMARILLO CODE : 2389055                                                ; ;0;39988;1;20348687191              ;17.3736;108.8136;2.98;;;0;0;0
114;4820;2295;0102-06002HCE                                     ;0;;;3;35.97;VERDADERO;43;19;23;;HCE-09-0624;0;39988;DANIEL ALDANA 211;;PARA USO EXCLUSIVO DE TALLER                   CLIENTE : 104506 HCE PERU SAC;;1;1;WÜRTH PERÚ S.A.C.                                                                                   ;FACTURA 30 DIAS;NINGUNO                   ;MARCADOR DE METAL INDUSTRIAL BLANCO CODE: 2389056                                                   ; ;0;39988;1;20348687191              ;20.5029;128.4129;2.98;;;0;0;0
114;4821;2296;0102-06003HCE                                     ;0;;;1;30.18;VERDADERO;43;19;23;;HCE-09-0624;0;39988;DANIEL ALDANA 211;;PARA USO EXCLUSIVO DE TALLER                   CLIENTE : 104506 HCE PERU SAC;;1;1;WÜRTH PERÚ S.A.C.                                                                                   ;FACTURA 30 DIAS;NINGUNO                   ;ROST OFF AFLOJA TODO CODE :238902                                                                   ; ;0;39988;1;20348687191              ;5.7342;35.9142;2.98;;;0;0;0
