nDocID;cDocSerie;cDocNumero;cComCodigo;nDocDMonto;MontoDolares;Nombre;Articulo;Cuenta;cParArancelaria;cDocTermino;Documento;CliCodigo;nCenID;idInsumo;idContrato;dFechaDoc;dFechaCancelo;nVenID;cVenNombre;idformapago;desFormaPago;cDocObs;Origen;cNumGuia;nClaID;desClase;idTipoInsumo;desCategoria;nSubID;cSubDescripcion;nComDetalle;cMonSimbolo;NIVEL;IDNIVEL;GRADO;AULA;Proyecto
1000;001;1773;FC ;9.92;3.33;CONTRATISTAS VIRGEN DEL ROSARIO S.R.L.;SEGUROS                                                                                             ;;           ;;FC001-1773                ;11;0;570;0;40127;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002619;9;OTROS;9;OTROS;114;SEGUROS;FACTURA;$;Otros;0;0;1;NINGUNO.
1001;001;1774;FC ;0;0;GENERAL COMMERCE S.A.C;CONTROLLER-W/MOTOR (21N6-01270)                                                                     ;;           ;;FC001-1774                ;127;0;1299;0;40128;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002620;6;SISTEMA ELECTRICO                       ;6;SISTEMA ELECTRICO                       ;197;ACTUADORES;FACTURA;$;Otros;0;0;1;NINGUNO.
1002;001;1775;FC ;311.4;104.53;BOUBY S.A.C.;DU-BUSHING (S732-105040)                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1775                ;3;0;2250;0;40128;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002621;9;OTROS;9;OTROS;43;BOCINA;FACTURA;$;Otros;0;0;1;NINGUNO.
1003;001;1776;FC ;0;0;GENERAL COMMERCE S.A.C;PLUMILLA DELANTERA (21N6-00230)                                                                     ;0254235  DETALLES NN                                                 ;           ;;FC001-1776                ;127;0;439;0;40129;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;AUTORIZADO POR ING. RIVERA;Otro;001-002622;3;ACCESORIO                               ;3;ACCESORIO                               ;7;PLUMILLAS;FACTURA;$;Otros;0;0;1;NINGUNO.
1004;001;1777;FC ;354.62;119;CONTRATISTAS VIRGEN DEL ROSARIO S.R.L.;JGO DE FILTRO DE AIRE                                                                               ;;           ;;FC001-1777                ;11;0;814;0;40131;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002627;1;FILTRO                                  ;1;FILTRO                                  ;40;FILTRO PARA AIRE.;FACTURA;$;Otros;0;0;1;NINGUNO.
1004;001;1777;FC ;108.29;36.34;CONTRATISTAS VIRGEN DEL ROSARIO S.R.L.;FILTRO DE ACEITE (11NA-70110)                                                                       ;;           ;;FC001-1777                ;11;0;14;0;40131;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002627;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
1004;001;1777;FC ;71.79;24.09;CONTRATISTAS VIRGEN DEL ROSARIO S.R.L.;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;;           ;;FC001-1777                ;11;0;3;0;40131;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002627;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;$;Otros;0;0;1;NINGUNO.
1005;001;1778;FC ;386.1;130;ARUNTANI S.A.C.;FILTRO HIDRAULICO                                                                                   ;0254235  DETALLES NN                                                 ;           ;;FC001-1778                ;71;0;2;0;40135;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;ENTREGA PARCIAL PENDIENTE;Otro;001-002635;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;0;0;1;NINGUNO.
1006;001;1779;FC ;21.13;7.09;EQUIPOS  Y  LOGISTICA  S.A.C.;SEGUROS                                                                                             ;0254235  DETALLES NN                                                 ;           ;;FC001-1779                ;145;0;570;0;40135;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002636;9;OTROS;9;OTROS;114;SEGUROS;FACTURA;$;Otros;0;0;1;NINGUNO.
1006;001;1779;FC ;38.59;12.95;EQUIPOS  Y  LOGISTICA  S.A.C.;GUARDAPOLVO                                                                                         ;0254235  DETALLES NN                                                 ;           ;;FC001-1779                ;145;0;2004;0;40135;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002636;15;ARO / SELLO                             ;15;ARO / SELLO                             ;127;GUARDAPOLVO;FACTURA;$;Otros;0;0;1;NINGUNO.
1006;001;1779;FC ;638.32;214.2;EQUIPOS  Y  LOGISTICA  S.A.C.;SEAL KIT,ARM CYL.                                                                                   ;0254235  DETALLES NN                                                 ;           ;;FC001-1779                ;145;0;221;0;40135;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002636;15;ARO / SELLO                             ;15;ARO / SELLO                             ;128;KIT SELLOS;FACTURA;$;Otros;0;0;1;NINGUNO.
1006;001;1779;FC ;452.78;151.94;EQUIPOS  Y  LOGISTICA  S.A.C.;TAPA DE TANQUE (E131-1038)                                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1779                ;145;0;508;0;40135;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002636;9;OTROS;9;OTROS;116;TAPA;FACTURA;$;Otros;0;0;1;NINGUNO.
1007;001;1780;FC ;209.94;70.45;RUBIO & SABERBEIN ASOC. SAC.;ELEMENT-RETURN FILTER                                                                               ;;           ;;FC001-1780                ;142;0;38;0;40135;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002637;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
1007;001;1780;FC ;141.85;47.6;RUBIO & SABERBEIN ASOC. SAC.;FILTRO DE DRENAJE                                                                                   ;;           ;;FC001-1780                ;142;0;507;0;40135;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002637;1;FILTRO                                  ;1;FILTRO                                  ;35;FILTER DRAIN;FACTURA;$;Otros;0;0;1;NINGUNO.
1007;001;1780;FC ;56.74;19.04;RUBIO & SABERBEIN ASOC. SAC.;FILTRO HIDRAULICO (31E3-0018)                                                                       ;;           ;;FC001-1780                ;142;0;21;0;40135;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002637;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
1007;001;1780;FC ;49.65;16.66;RUBIO & SABERBEIN ASOC. SAC.;ELEMENT                                                                                             ;;           ;;FC001-1780                ;142;0;20;0;40135;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002637;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;0;0;1;NINGUNO.
1008;001;1781;FC ;13093;4395.1;COMPAÑIA WITHMORY S.R.LTDA.;ARO DE RUEDA HL770-7A + ACCESORIOS                                                                  ;;           ;;FC001-1781                ;99;0;1056;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;272;ARO DE RUEDA;FACTURA;$;Otros;;;;NINGUNO.
1008;001;1781;FC ;6546.5;2197.55;COMPAÑIA WITHMORY S.R.LTDA.;WHEEL RIM ASSY                                                                                      ;;           ;;FC001-1781                ;99;0;2243;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;;15;ARO / SELLO                             ;15;ARO / SELLO                             ;90;ARO;FACTURA;$;Otros;;;;NINGUNO.
1008;001;1781;FC ;2092.15;702.3;COMPAÑIA WITHMORY S.R.LTDA.;UÑA                                                                                                 ;;           ;;FC001-1781                ;99;0;2768;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;;3;ACCESORIO                               ;3;ACCESORIO                               ;5;AMORTIGUADOR;FACTURA;$;Otros;;;;NINGUNO.
1008;001;1781;FC ;30031.45;10081.05;COMPAÑIA WITHMORY S.R.LTDA.;SWING BEARING                                                                                       ;;           ;;FC001-1781                ;99;0;2546;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;;20;NINGUNO   ;20;NINGUNO   ;71;NINGUNO;FACTURA;$;Otros;;;;NINGUNO.
1009;001;1783;FC ;272.76;91.56;SERVITRAN E.I.R.L.;FILTRO DE ACEITE (11NB-70110)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;15;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;173.14;58.12;SERVITRAN E.I.R.L.;FILTRO SEPARADOR E COMBUSTIBLE (11NB-70010)                                                         ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;4;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;255.24;85.68;SERVITRAN E.I.R.L.;FILTRO RACOR DE PETRÓLEO                                                                            ;;           ;;FC001-1783                ;95;0;32;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;372.23;124.95;SERVITRAN E.I.R.L.;FILTRO DE RETORNO HIDRAULICO (31E9-1019)                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;1029;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;132.92;44.62;SERVITRAN E.I.R.L.;FILTRO DE DRENAJE                                                                                   ;3890100  Proveedores;           ;;FC001-1783                ;95;0;507;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;35;FILTER DRAIN;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;53.18;17.85;SERVITRAN E.I.R.L.;FILTRO HIDRAULICO (31E3-0018)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;21;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;2041.93;685.44;SERVITRAN E.I.R.L.;FILTRO ELEMENTO RESPIRADERO                                                                         ;;           ;;FC001-1783                ;95;0;33;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;1704.79;572.27;SERVITRAN E.I.R.L.;FILTRO DE ACEITE (11NA-70110)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;14;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;772.25;259.23;SERVITRAN E.I.R.L.;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;           ;;FC001-1783                ;95;0;7;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;1020.96;342.72;SERVITRAN E.I.R.L.;FILTRO ELEMENTO (11NA-71040)                                                                        ;;           ;;FC001-1783                ;95;0;24;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;442.71;148.61;SERVITRAN E.I.R.L.;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;1010000  CAJA;           ;;FC001-1783                ;95;0;10;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;2;FILTRO DE REFRIGERANTE;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;3341.1;1121.55;SERVITRAN E.I.R.L.;ELEMENTO DE RETORNO                                                                                 ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;974;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;1116.68;374.85;SERVITRAN E.I.R.L.;FILTRO DE DRENAJE 1000 HRS.                                                                         ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;2463;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;693.84;232.91;SERVITRAN E.I.R.L.;ELEMENT-LINE FILTER                                                                                 ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;23;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;715.94;240.33;SERVITRAN E.I.R.L.;FILTRO SEPARADOR DE COMBUSTIBLE 11LB-70030                                                          ;;           ;;FC001-1783                ;95;0;6;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;379.47;127.38;SERVITRAN E.I.R.L.;FILTRO DE REFRIGERANTE                                                                              ;;           ;;FC001-1783                ;95;0;11;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;2;FILTRO DE REFRIGERANTE;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;2433.31;816.82;SERVITRAN E.I.R.L.;FILTRO ELEMENTO DE RETRONO                                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;995;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;2;6;3;NINGUNO.
1009;001;1783;FC ;1908.56;640.67;SERVITRAN E.I.R.L.;FILTRO DE TRASMISION HIDRAULICA (0501-323-154)                                                      ;0254235  DETALLES NN                                                 ;           ;;FC001-1783                ;95;0;1;0;40135;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;2639 & 2632 & 2626;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;$;Otros;2;6;3;NINGUNO.
1010;001;1782;FC ;353.19;118.52;M & C INVERSIONES Y EXPLORACIONES S.A.C.;JGO DE PIN Y SEGURO (R250LC-7, R305LC-7)                                                            ;;           ;;FC001-1782                ;46;0;48;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;001-002640;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;15;PIN;FACTURA;$;Otros;0;0;1;NINGUNO.
1010;001;1782;FC ;2386.95;800.99;M & C INVERSIONES Y EXPLORACIONES S.A.C.;PUNTA R250LC7 (61N8-31310)                                                                          ;;           ;;FC001-1782                ;46;0;2045;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;001-002640;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;267;PUNTA;FACTURA;$;Otros;0;0;1;NINGUNO.
1010;001;1782;FC ;696.25;233.64;M & C INVERSIONES Y EXPLORACIONES S.A.C.;ADAPTER-TOOTH                                                                                       ;;           ;;FC001-1782                ;46;0;542;0;40135;;1;PABLO CHACHAPOYAS;16;CHEQUE;;Otro;001-002640;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;89;ACOPLE;FACTURA;$;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;311.05;107.26;ACEROS Y METALES DEL SUR   E.I.R.L.;JGO FILTRO PRIMARIO SECUNDARIO (11EM-T000)                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;1040;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;40;FILTRO PARA AIRE.;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;27.08;9.34;ACEROS Y METALES DEL SUR   E.I.R.L.; FILTRO DE PETROLEO (FF42000)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;13;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;134.73;46.46;ACEROS Y METALES DEL SUR   E.I.R.L.;ELEMENT-RETURN FILTER                                                                               ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;38;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;36.41;12.56;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO HIDRAULICO (31E3-0018)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;21;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;41.52;14.32;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO DE ACEITE (LF3349)                                                                           ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;17;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;31.43;10.84;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;26;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;27;FILTRO SEPARADOR DE PETROLEO;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;174.79;60.27;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO RACOR DE PETRÓLEO                                                                            ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;32;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;4;FILTRO DE PETROLEO CON SEPARADOR DE AGUA;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;91.04;31.39;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO DE DRENAJE                                                                                   ;3890100  Proveedores;           ;;FC001-1784                ;20;0;507;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;35;FILTER DRAIN;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;49.98;17.23;ACEROS Y METALES DEL SUR   E.I.R.L.;FILTRO DE CABINA A/C ROBEX                                                                          ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;18;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;1;AIRE ACONDICIONADO;FACTURA;S/;Otros;0;0;1;NINGUNO.
1011;001;1784;FC ;4.9;1.69;ACEROS Y METALES DEL SUR   E.I.R.L.;ELEMENT                                                                                             ;0254235  DETALLES NN                                                 ;           ;;FC001-1784                ;20;0;20;0;40136;;1;PABLO CHACHAPOYAS;1;CONTADO;;Otro;001-002642;1;FILTRO                                  ;1;FILTRO                                  ;30;FILTRO HIDRAULICO;FACTURA;S/;Otros;0;0;1;NINGUNO.
1013;001;1785;FC ;4641.6;1600.55;JUNTA DE USUARIOS DIST RIEGO VALLE CHINCHA;SEVICIO DE EVALUACION, MANTENIMIENTO Y REPARACION (VER DOC. ADJUNTOS)                               ;;           ;;FC001-1785                ;146;0;2764;0;40136;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;SERVICIO;3;ACCESORIO                               ;3;ACCESORIO                               ;5;AMORTIGUADOR;FACTURA;$;Secundaria;S;E;R;NINGUNO.
1014;001;1786;FC ;623.92;209.44;SAN MARTIN CONTRATISTAS GENERALES S.A;FILTRO DE AIRE EXTERNO (14L1-01560)                                                                 ;0254235  DETALLES NN                                                 ;           ;;FC001-1786                ;13;0;514;0;40141;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002650;1;FILTRO                                  ;1;FILTRO                                  ;40;FILTRO PARA AIRE.;FACTURA;$;Otros;0;0;1;NINGUNO.
1015;001;1787;FC ;22.98;7.71;DS GLOBAL S.A.C.;"FAJA EN ""V""                                                                                         ";;           ;;FC001-1787                ;12;0;68;0;40141;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002651;4;FAJAS;4;FAJAS;172;FAJA DE A/C;FACTURA;$;Otros;0;0;1;NINGUNO.
1016;001;1788;FC ;202.1;67.82;SAN MARTIN CONTRATISTAS GENERALES S.A;ELEMENT-FUEL FILTER                                                                                 ;;           ;;FC001-1788                ;13;0;2188;0;40141;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002652;1;FILTRO                                  ;1;FILTRO                                  ;159;ELEMENT;FACTURA;$;Otros;0;0;1;NINGUNO.
1017;001;1789;FC ;140.36;47.1;INVERSIONES ORIENT SAV S.RL.            ;JUNTA DE CILINDROS                                                                                  ;;           ;;FC001-1789                ;81;0;307;0;40141;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002653;15;ARO / SELLO                             ;15;ARO / SELLO                             ;129;O RING;FACTURA;$;Otros;0;0;1;NINGUNO.
1017;001;1789;FC ;265.97;89.25;INVERSIONES ORIENT SAV S.RL.            ;ANILLO DE JEBE                                                                                      ;;           ;;FC001-1789                ;81;0;268;0;40141;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002653;15;ARO / SELLO                             ;15;ARO / SELLO                             ;129;O RING;FACTURA;$;Otros;0;0;1;NINGUNO.
1017;001;1789;FC ;805.97;270.46;INVERSIONES ORIENT SAV S.RL.            ;JGO. SELLOS (31Y2-02860)                                                                            ;;           ;;FC001-1789                ;81;0;196;0;40141;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002653;15;ARO / SELLO                             ;15;ARO / SELLO                             ;128;KIT SELLOS;FACTURA;$;Otros;0;0;1;NINGUNO.
1017;001;1789;FC ;411.36;138.04;INVERSIONES ORIENT SAV S.RL.            ;SEAL KIT STEERING = (31Y2-03030)                                                                    ;;           ;;FC001-1789                ;81;0;1427;0;40141;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002653;15;ARO / SELLO                             ;15;ARO / SELLO                             ;128;KIT SELLOS;FACTURA;$;Otros;0;0;1;NINGUNO.
1017;001;1789;FC ;151.98;51;INVERSIONES ORIENT SAV S.RL.            ;SEAL                                                                                                ;;           ;;FC001-1789                ;81;0;1426;0;40141;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002653;15;ARO / SELLO                             ;15;ARO / SELLO                             ;130;RETENES;FACTURA;$;Otros;0;0;1;NINGUNO.
1018;001;1790;FC ;2978.81;999.6;SERVITRAN E.I.R.L.;PUNTA R450LC7 & 500LC7                                                                              ;;           ;;FC001-1790                ;95;0;1749;0;40142;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002655;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;267;PUNTA;FACTURA;$;Otros;0;0;1;NINGUNO.
1018;001;1790;FC ;1702.18;571.2;SERVITRAN E.I.R.L.;PUNTA R360LC7-A                                                                                     ;;           ;;FC001-1790                ;95;0;888;0;40142;;1;PABLO CHACHAPOYAS;13;DEPOSITO;;Otro;001-002655;8;ESTRUCTURA                              ;8;ESTRUCTURA                              ;267;PUNTA;FACTURA;$;Otros;0;0;1;NINGUNO.
1019;001;1791;FC ;118.55;40.88;GENERAL COMMERCE S.A.C;FILTRO DE ACEITE (11NA-70110)                                                                       ;0254235  DETALLES NN                                                 ;           ;;FC001-1791                ;127;0;14;0;40143;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002656;1;FILTRO                                  ;1;FILTRO                                  ;26;FILTRO DE ACEITE;FACTURA;$;Otros;0;0;1;NINGUNO.
1019;001;1791;FC ;53.71;18.52;GENERAL COMMERCE S.A.C;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;0254235  DETALLES NN                                                 ;           ;;FC001-1791                ;127;0;7;0;40143;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002656;1;FILTRO                                  ;1;FILTRO                                  ;3;FILTRO DE PETROLEO ;FACTURA;$;Otros;0;0;1;NINGUNO.
1019;001;1791;FC ;431.38;148.75;GENERAL COMMERCE S.A.C;JGO. FILTRO DE AIRE (11NB-T000)                                                                     ;0254235  DETALLES NN                                                 ;           ;;FC001-1791                ;127;0;517;0;40143;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002656;1;FILTRO                                  ;1;FILTRO                                  ;40;FILTRO PARA AIRE.;FACTURA;$;Otros;0;0;1;NINGUNO.
1019;001;1791;FC ;53.88;18.58;GENERAL COMMERCE S.A.C;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;1010000  CAJA;           ;;FC001-1791                ;127;0;10;0;40143;;1;PABLO CHACHAPOYAS;19;FACTURA 30 DIAS;;Otro;001-002656;1;FILTRO                                  ;1;FILTRO                                  ;2;FILTRO DE REFRIGERANTE;FACTURA;$;Otros;0;0;1;NINGUNO.
