nFacID;cFacSerie;cFacNumero;cComCodigo;nFacDMonto;cCenDetalle;desProveedor;Articulo;cCueDetalle;Actividad;idProveedor;nCenID;idInsumo;idContrato;dFacFecDoc
431;002;0024375        ;FC ;135.9099;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;MANGUERA                                                                                            ;;NINGUNO.;1;0;1365;0;39969
431;002;0024375        ;FC ;6.9734;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA DE ARRANCADOR                                                                                 ;;NINGUNO.;1;0;1380;0;39969
431;002;0024375        ;FC ;5.93929;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE DE ARRANCADOR                                                                               ;;NINGUNO.;1;0;1381;0;39969
432;001;0008560        ;FC ;117.68148;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BEARING, CONNECTING ROD                                                                             ;;NINGUNO.;1;0;2210;0;39969
432;001;0008560        ;FC ;242.0936;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SET, MAIN BRG (STD)                                                                                 ;;NINGUNO.;1;0;2211;0;39969
432;001;0008560        ;FC ;55.99426;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOCINA EJE DE LEVAS                                                                                 ;;NINGUNO.;1;0;847;0;39969
432;001;0008560        ;FC ;147.7266;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VÁLVULA DE ESCAPE                                                                                   ;;NINGUNO.;1;0;1198;0;39969
432;001;0008560        ;FC ;122.79372;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA DE ADMISIÓN                                                                                 ;;NINGUNO.;1;0;1197;0;39969
432;001;0008560        ;FC ;53.36436;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOCINA DE BIELA                                                                                     ;;NINGUNO.;1;0;2209;0;39969
432;001;0008560        ;FC ;49.4445;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ESCAPE                                                                        ;;NINGUNO.;1;0;1201;0;39969
432;001;0008560        ;FC ;20.0039;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ADMISIÓN                                                                      ;;NINGUNO.;1;0;1199;0;39969
432;001;0008560        ;FC ;27.2629;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;PIN DE PISTON                                                                                       ;;NINGUNO.;1;0;848;0;39969
432;001;0008560        ;FC ;26.4318;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GUÍA DE VÁLVULA                                                                                     ;;NINGUNO.;1;0;2203;0;39969
434;003;0121121        ;FC ;316.3853;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA REGULADORA DE PRESION (3963808)                                                             ;;NINGUNO.;1;2;1335;0;39974
435;001;002722         ;FC ;449.82;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;;NINGUNO.;5;0;888;0;39974
436;023;0015626        ;FC ;21.4795;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA DE TAPA BALANCINES (3905449)                                                          ;;NINGUNO.;1;2;1273;0;39976
437;023;0015611        ;FC ;8.3538;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;;NINGUNO.;1;0;1598;0;39976
438;023;0015610        ;FC ;2.44902;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO DE JEBE ESTRIADO (3330797)                                                                    ;;NINGUNO.;1;0;2108;0;39976
438;023;0015610        ;FC ;1.785;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;1984;0;39976
439;026;0024540        ;FC ;56.2394;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA                                                                                       ;;NINGUNO.;1;0;2191;0;39976
439;026;0024540        ;FC ;10.8409;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;HOSE MOLDED                                                                                         ;;NINGUNO.;1;0;2192;0;39976
439;026;0024540        ;FC ;15.1487;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GASKET, INT MANIFOLD COVER                                                                          ;;NINGUNO.;1;0;2198;0;39976
439;026;0024540        ;FC ;1.4994;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GASKET, OIL SUC CONNECTION                                                                          ;;NINGUNO.;1;0;2222;0;39976
439;026;0024540        ;FC ;93.3674;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ADMISIÓN                                                                      ;;NINGUNO.;1;0;1199;0;39976
439;026;0024540        ;FC ;2.5466;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPÓN                                                                                               ;;NINGUNO.;1;0;1291;0;39976
439;026;0024540        ;FC ;309.8403;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT ENGINE PISTON                                                                                   ;;NINGUNO.;1;0;2208;0;39976
439;026;0024540        ;FC ;267.5834;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT, WATER PUMP                                                                                     ;;NINGUNO.;1;0;2223;0;39976
440;026;24601          ;FC ;369.733;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO DE EMPAQUE DE BAJA                                                                              ;;NINGUNO.;1;2;1202;0;39980
440;026;24601          ;FC ;357.3451;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO. DE EMPAQUES DE ALTA                                                                            ;;NINGUNO.;1;2;1457;0;39980
440;026;24601          ;FC ;3.4034;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;;NINGUNO.;1;2;1205;0;39980
440;026;24601          ;FC ;6.188;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;;NINGUNO.;1;2;877;0;39980
440;026;24601          ;FC ;3.4034;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;;NINGUNO.;1;2;1205;0;39980
440;026;24601          ;FC ;5.7596;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;"TAPON DE 1 3/16 ""                                                                                   ";;NINGUNO.;1;2;1206;0;39980
440;026;24601          ;FC ;6.426;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON DE 1 3/8 PULG                                                                                 ;;NINGUNO.;1;2;1207;0;39980
440;026;24601          ;FC ;1092.063;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT LINER                                                                                           ;;NINGUNO.;1;2;1459;0;39980
440;026;24601          ;FC ;3.5938;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DRAINCOCK                                                                                           ;;NINGUNO.;1;2;1460;0;39980
440;026;24601          ;FC ;3.4034;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON EXP.                                                                                          ;;NINGUNO.;1;2;1208;0;39980
440;026;24601          ;FC ;7.973;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;"TAPON DE 107-128""                                                                                   ";;NINGUNO.;1;2;1389;0;39980
440;026;24601          ;FC ;3.2368;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPÓN DE TUBERÍA                                                                                    ;;NINGUNO.;1;2;2217;0;39980
440;026;24601          ;FC ;3.0821;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPÓN DE TUBERÍA                                                                                    ;;NINGUNO.;1;2;2218;0;39980
440;026;24601          ;FC ;3.2606;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON DE EXPANSION (PLANO) 2                                                                        ;;NINGUNO.;1;2;1204;0;39980
440;026;24601          ;FC ;9.3534;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON DE TUBERIA                                                                                    ;;NINGUNO.;1;2;1396;0;39980
440;026;24601          ;FC ;132.4351;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FT SEAL SER KIT W/SLEEVE (3920408)                                                                  ;;NINGUNO.;1;2;2212;0;39980
441;001;0008778        ;FC ;164.577;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;NINGUNO.;7;2;7;0;39981
441;001;0008778        ;FC ;216.7704;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;;NINGUNO.;7;2;3;0;39981
441;001;0008778        ;FC ;103.3872;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR E COMBUSTIBLE (11NB-70010)                                                         ;;NINGUNO.;7;2;4;0;39981
441;001;0008778        ;FC ;99.1032;;ECOREP S.A.C.                                                                                       ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;;NINGUNO.;7;2;10;0;39981
441;001;0008778        ;FC ;213.6288;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE COMBUSTIBLE 11LB-70030                                                          ;;NINGUNO.;7;2;6;0;39981
441;001;0008778        ;FC ;13.6969;;ECOREP S.A.C.                                                                                       ;FILTRO REFRIGERANTE                                                                                 ;;NINGUNO.;7;2;2272;0;39981
442;023;0015690        ;FC ;52.06488;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FAJA                                                                                                ;;NINGUNO.;1;2;686;0;39981
443;026;0024903        ;FC ;11.5073;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA DE TAPA  BALANCINES                                                                   ;;NINGUNO.;1;2;2285;0;39982
444;001;0022765        ;FC ;149.94;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA (R250LC-7 R305LC-7)                                                                           ;;NINGUNO.;5;2;889;0;39988
445;001;22819          ;FC ;299.88;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA (R250LC-7 R305LC-7)                                                                           ;;NINGUNO.;5;0;889;0;39988
446;026;24991          ;FC ;316.3853;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA REGULADORA DE PRESION (3963808)                                                             ;;NINGUNO.;1;0;1335;0;39988
446;026;24991          ;FC ;120.2971;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SENSOR, PRESSURE (INTAKE)                                                                           ;;NINGUNO.;1;0;2290;0;39988
446;026;24991          ;FC ;54.9542;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;HERRAMIENTA PARA GIRO                                                                               ;;NINGUNO.;1;0;1968;0;39988
447;003;0121579        ;FC ;102.2448;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;OIL SEAL ( 3926126 )                                                                                ;;NINGUNO.;1;2;875;0;39994
448;026;0025227        ;FC ;1869.966;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT DE VÁLVULA DE CONTROL (4089662)                                                                 ;;NINGUNO.;1;0;1303;0;39996
449;001;004477         ;FC ;249.9952;;VIDRIERIA BUENAVENTURA S.A.C                                                                        ;PARABRISAS SUPERIOR                                                                                 ;;NINGUNO.;44;0;2332;0;39997
422;026;0023323        ;FC ;116.54039;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ; SHIM-ROUND 2.0MM (S392-090165 )                                                                    ;;NINGUNO.;1;0;1542;0;39951
423;001;0054329        ;FC ;716.65965;;IGARDI HERRAMIENTAS S.A.                                                                            ;"MULTIPLICADOR 3/4"" @ 1"" #- 200 LBRS.                                                                ";;NINGUNO.;36;2;2165;0;39954
450;023;15865          ;FC ;129.2102;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TEMPLADOR DE FAJA DE ALTERNADOR (3976832)                                                           ;;NINGUNO.;1;2;1154;0;40004
462;037;1542           ;FC ;65.1525;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FAJA EN V                                                                                           ;;NINGUNO.;1;2;2555;0;40098
462;037;1542           ;FC ;454.45148;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;HOSE-HUMP                                                                                           ;;NINGUNO.;1;2;198;0;40098
462;037;1542           ;FC ;149.34024;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CLAMP                                                                                               ;;NINGUNO.;1;2;2404;0;40098
463;037;0001707        ;FC ;9.4962;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2589;0;40100
463;037;0001707        ;FC ;2.4871;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2590;0;40100
463;037;0001707        ;FC ;4.1055;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2591;0;40100
463;037;0001707        ;FC ;1.9516;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SEGURO                                                                                              ;;NINGUNO.;1;0;2592;0;40100
463;037;0001707        ;FC ;124.6882;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;COJINETE                                                                                            ;;NINGUNO.;1;0;2593;0;40100
463;037;0001707        ;FC ;273.224;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO                                                                                               ;;NINGUNO.;1;0;2594;0;40100
463;037;0001707        ;FC ;238.85204;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;COLADOR                                                                                             ;;NINGUNO.;1;0;2595;0;40100
463;037;0001707        ;FC ;14.3633;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE REFUERZO                                                                                  ;;NINGUNO.;1;0;2596;0;40100
463;037;0001707        ;FC ;38.6631;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE RESPALDO                                                                                  ;;NINGUNO.;1;0;2597;0;40100
463;037;0001707        ;FC ;4.1055;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2591;0;40100
463;037;0001707        ;FC ;98.8295;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE RESPALDO                                                                                  ;;NINGUNO.;1;0;2599;0;40100
463;037;0001707        ;FC ;4.3316;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2600;0;40100
463;037;0001707        ;FC ;85.0136;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE RESPALDO                                                                                  ;;NINGUNO.;1;0;2601;0;40100
463;037;0001707        ;FC ;54.4901;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE RESPALDO                                                                                  ;;NINGUNO.;1;0;2602;0;40100
463;037;0001707        ;FC ;24.2522;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;0;2598;0;40100
464;037;0001669        ;FC ;12.1261;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JUNTA ANULAR                                                                                        ;;NINGUNO.;1;2;2598;0;40100
456;026;0025964        ;FC ;142.92852;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE TRANSFERENCIA (3966154)                                                                    ;;NINGUNO.;1;2;2214;0;40017
457;001;009158         ;FC ;1399.9993;;C.V.  DIESEL E.I.R.L.                                                                               ;ARRANCADOR REPOTENCIADO DE 24V                                                                      ;;NINGUNO.;39;2;2299;0;40024
458;037;0001303        ;FC ;2199.1676;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TURBO                                                                                               ;;NINGUNO.;1;2;2665;0;40096
459;037;0001238        ;FC ;749.74284;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INYECTOR                                                                                            ;;NINGUNO.;1;2;1179;0;40096
426;001;000458         ;FC ;24.99;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;"NIPLE EN ""T""                                                                                        ";;NINGUNO.;4;2;2190;0;39960
452;023;0015905        ;FC ;74.6844;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TERMOSTATO(B)                                                                                       ;;NINGUNO.;1;2;1889;0;40010
453;001;7203           ;FC ;21.42;;DIESEL HYDRAULIC SYSTEM S.A.C.                                                                      ;SENSOR DE TEMPERATURA (E123-4012)                                                                   ;;NINGUNO.;3;0;2416;0;40010
466;037;0002105        ;FC ;1268.0164;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INYECTOR                                                                                            ;;NINGUNO.;1;2;2717;0;40108
472;001;0057674        ;FC ;94.4027;;IGARDI HERRAMIENTAS S.A.                                                                            ;"DADO IMPACTO 65MMX1"" 6 PUNTAS                                                                       ";;NINGUNO.;36;0;2765;0;40128
473;001;007860         ;FC ;59.9998;;DIESEL HYDRAULIC SYSTEM S.A.C.                                                                      ;DU-BUSHING (S732-105040)                                                                            ;;NINGUNO.;3;2;2250;0;40129
474;001;0010896        ;FC ;170.646;;ECOREP S.A.C.                                                                                       ;FILTRO HIDRAULICO                                                                                   ;;NINGUNO.;7;2;2;0;40134
474;001;0010896        ;FC ;306.6273;;ECOREP S.A.C.                                                                                       ;FILTRO DE ACEITE (11NA-70110)                                                                       ;;NINGUNO.;7;2;14;0;40134
474;001;0010896        ;FC ;138.9087;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;NINGUNO.;7;2;7;0;40134
474;001;0010896        ;FC ;92.8914;;ECOREP S.A.C.                                                                                       ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;;NINGUNO.;7;2;10;0;40134
474;001;0010896        ;FC ;72.6852;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR E COMBUSTIBLE (11NB-70010)                                                         ;;NINGUNO.;7;2;4;0;40134
475;001;0023617        ;FC ;178.5;;FUNDICION CENTRAL S.A.                                                                              ;ADAPTER-TOOTH                                                                                       ;;NINGUNO.;5;2;542;0;40136
476;001;021745         ;FC ;390.32;;MASILJO PERU SAC.                                                                                   ;MAMELUCO DRILL                                                                                      ;;NINGUNO.;51;2;2753;0;40141
476;001;021745         ;FC ;452.2;;MASILJO PERU SAC.                                                                                   ;CHALECO DRILL                                                                                       ;;NINGUNO.;51;2;2755;0;40141
476;001;021745         ;FC ;150.297;;MASILJO PERU SAC.                                                                                   ;CASCO DE SEGURIDAD 3M                                                                               ;;NINGUNO.;51;2;2756;0;40141
476;001;021745         ;FC ;271.32;;MASILJO PERU SAC.                                                                                   ;PARES DE GUANTES DE BADANA                                                                          ;;NINGUNO.;51;2;2757;0;40141
476;001;021745         ;FC ;66.997;;MASILJO PERU SAC.                                                                                   ;ANTEOJOS DE SEGURIDAD 3M                                                                            ;;NINGUNO.;51;2;2758;0;40141
476;001;021745         ;FC ;656.88;;MASILJO PERU SAC.                                                                                   ;PARES DE BOTINES DE SEGURIDAD PUNTA DE ACERO                                                        ;;NINGUNO.;51;2;2759;0;40141
476;001;021745         ;FC ;37.604;;MASILJO PERU SAC.                                                                                   ;TAPON DE OIDO 3M EN ESTUCHE                                                                         ;;NINGUNO.;51;2;2760;0;40141
477;001;0023642        ;FC ;874.65;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-CENTER                                                                                ;;NINGUNO.;5;2;1569;0;40142
477;001;0023642        ;FC ;136.85;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-LH                                                                                    ;;NINGUNO.;5;2;1570;0;40142
477;001;0023642        ;FC ;136.85;;FUNDICION CENTRAL S.A.                                                                              ;TOOTH ADAPTER-RH                                                                                    ;;NINGUNO.;5;2;1571;0;40142
477;001;0023642        ;FC ;455.175;;FUNDICION CENTRAL S.A.                                                                              ;POINT-TOOTH                                                                                         ;;NINGUNO.;5;2;2342;0;40142
468;007;0146057        ;FC ;73.78;;DIPROXER                                                                                            ;TONER XEROX 5020                                                                                    ;;NINGUNO.;27;2;2738;0;40120
468;007;0146057        ;FC ;196.35;;DIPROXER                                                                                            ;CILINDRO XEROX 5020                                                                                 ;;NINGUNO.;27;2;2739;0;40120
468;007;0146057        ;FC ;29.631;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4900                                                                           ;;NINGUNO.;27;2;2740;0;40120
468;007;0146057        ;FC ;9.877;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4900                                                                           ;;NINGUNO.;27;2;2741;0;40120
468;007;0146057        ;FC ;19.754;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4900                                                                           ;;NINGUNO.;27;2;2742;0;40120
468;007;0146057        ;FC ;29.631;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4700                                                                           ;;NINGUNO.;27;2;2743;0;40120
468;007;0146057        ;FC ;29.631;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4700                                                                           ;;NINGUNO.;27;2;2744;0;40120
468;007;0146057        ;FC ;19.754;;DIPROXER                                                                                            ;TINTA EPSON STYLUS CX4700                                                                           ;;NINGUNO.;27;2;2745;0;40120
479;001;11029          ;FC ;306.6273;;ECOREP S.A.C.                                                                                       ;FILTRO DE ACEITE (11NA-70110)                                                                       ;;NINGUNO.;7;2;14;0;40145
479;001;11029          ;FC ;138.9087;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;NINGUNO.;7;2;7;0;40145
479;001;11029          ;FC ;135.5172;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;;NINGUNO.;7;2;3;0;40145
479;001;11029          ;FC ;35.3668;;ECOREP S.A.C.                                                                                       ;FILTRO DE REFRIGERANTE                                                                              ;;NINGUNO.;7;2;11;0;40145
479;001;11029          ;FC ;133.50372;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE COMBUSTIBLE 11LB-70030                                                          ;;NINGUNO.;7;2;6;0;40145
480;001;0091059        ;FC ;169.5274;;WÜRTH PERÚ S.A.C.                                                                                   ;FIJADOR DE TORQUE MEDIO                                                                             ;;NINGUNO.;43;2;2771;0;40148
481;037;004155         ;FC ;70.6027;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE DE CARTER (3401290)*(3882733)                                                               ;;NINGUNO.;1;2;1871;0;40158
482;037;004471         ;FC ;11.5073;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA DE TAPA  BALANCINES                                                                   ;;NINGUNO.;1;0;2285;0;40166
498;037;5537           ;FC ;1536.5518;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TURBOCHARGER                                                                                        ;;NINGUNO.;1;2;2577;0;40199
499;001;28456          ;FC ;190.4;;SOLTECNIA SOCIEDAD ANONIMA                                                                          ;SEVICIO DE EVALUACION, MANTENIMIENTO Y REPARACION (VER DOC. ADJUNTOS)                               ;;NINGUNO.;45;2;2764;0;40199
500;001;5642           ;FC ;69.8173;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FAJA ACANALADA 8C.                                                                                  ;;NINGUNO.;1;2;2701;0;40201
501;037;05572          ;FC ;43.97407;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TUBERIA DE DRENAJE ACEITE                                                                           ;;NINGUNO.;1;2;2728;0;40201
501;037;05572          ;FC ;53.8356;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TERMOSTATO                                                                                          ;;NINGUNO.;1;2;1533;0;40201
502;037;5836           ;FC ;1.9159;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INSOLATOR                                                                                           ;;NINGUNO.;1;2;2863;0;40205
503;037;5841           ;FC ;9.5795;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INSOLATOR                                                                                           ;;NINGUNO.;1;2;2863;0;40205
504;37 ;5779           ;FC ;169.5512;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;;NINGUNO.;1;2;3;0;40205
504;37 ;5779           ;FC ;375.9924;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO SEPARADOR DE COMBUSTIBLE 11LB-70030                                                          ;;NINGUNO.;1;2;6;0;40205
504;37 ;5779           ;FC ;173.7876;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;;NINGUNO.;1;2;7;0;40205
504;37 ;5779           ;FC ;86.8224;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;;NINGUNO.;1;2;26;0;40205
504;37 ;5779           ;FC ;43.5897;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ;;NINGUNO.;1;2;10;0;40205
504;37 ;5779           ;FC ;383.7036;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO DE ACEITE (11NA-70110)                                                                       ;;NINGUNO.;1;2;14;0;40205
504;37 ;5779           ;FC ;45.815;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ; FILTRO DE PETROLEO (FF42000)                                                                       ;;NINGUNO.;1;2;13;0;40205
504;37 ;5779           ;FC ;95.557;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO DE ACEITE (LF3349)                                                                           ;;NINGUNO.;1;2;17;0;40205
504;37 ;5779           ;FC ;49.5873;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FILTRO DE REFRIGERANTE                                                                              ;;NINGUNO.;1;2;11;0;40205
505;037;6505           ;FC ;69.8173;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FAJA ACANALADA 8C.                                                                                  ;;NINGUNO.;1;2;2701;0;40217
489;004;003641         ;FC ;680.0017;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;CAÑERÍA HIDRÁULICA                                                                                  ;;NINGUNO.;4;0;1431;0;40175
490;001;04884          ;FC ;1445.255;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARBOL DE LEVAS                                                                                      ;;NINGUNO.;1;2;2813;0;40185
491;001;014447         ;FC ;41.65;;INDUSTRIA QUIMICA CERUTI S.A.C.                                                                     ;DESNGRASANTE DE MANOS                                                                               ;;NINGUNO.;53;2;2848;0;40176
492;001;003982         ;FC ;333.2;;SERV.GRAF.ANA COLOR SAC                                                                             ;GUIAS DE REMISION                                                                                   ;;NINGUNO.;54;2;2849;0;40176
493;001;0017359        ;FC ;71.0549;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA CHECK                                                                                       ;;NINGUNO.;1;2;2179;0;40193
495;037;5258           ;FC ;461.3868;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TENSOR FLOTANTE                                                                                     ;;NINGUNO.;1;2;1319;0;40199
496;037;5259           ;FC ;194.69352;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;PULLEY IDLER                                                                                        ;;NINGUNO.;1;2;1323;0;40199
496;037;5259           ;FC ;6.7592;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE METALICO                                                                                    ;;NINGUNO.;1;2;1423;0;40199
